pdb_id,ligand_id,ligand_name,ligand_smiles,resolution,protein_species,binding_site_region,s1_occupancy,s2_s4_occupancy,solvent_front_exit_vector,key_residue_contacts,water_mediated_contacts,pose_quality_notes,source_url,doi
1XX9,NAG,2-acetamido-2-deoxy-beta-D-glucopyranose,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O,2.2,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,"RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=D-saccharide, beta linking",https://www.rcsb.org/structure/1XX9,10.1074/jbc.M411309200
1XXF,NA,SODIUM ION,[Na+],2.6,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1XXF,10.1074/jbc.M411309200
1ZHM,BEN,BENZAMIDINE,[H]/N=C(\c1ccccc1)/N,1.96,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZHM,10.1107/S0907444905024340
1ZHM,GSH,GLUTATHIONE,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,1.96,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=peptide-like,https://www.rcsb.org/structure/1ZHM,10.1107/S0907444905024340
1ZHP,BEN,BENZAMIDINE,[H]/N=C(\c1ccccc1)/N,2.7,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZHP,10.1107/S0907444905024340
1ZHP,GSH,GLUTATHIONE,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,2.7,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=peptide-like,https://www.rcsb.org/structure/1ZHP,10.1107/S0907444905024340
1ZHR,BEN,BENZAMIDINE,[H]/N=C(\c1ccccc1)/N,1.73,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZHR,10.1107/S0907444905024340
1ZLR,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.5,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZLR,10.1016/j.bmcl.2006.07.043
1ZLR,368,"(1R)-2-{[AMINO(IMINO)METHYL]AMINO}-1-{4-[(4R)-4-(HYDROXYMETHYL)-1,3,2-DIOXABOROLAN-2-YL]PHENYL}ETHYL NICOTINATE",[H]/N=C(/N)\NC[C@@H](c1ccc(cc1)B2OC[C@H](O2)CO)OC(=O)c3cccnc3,2.5,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZLR,10.1016/j.bmcl.2006.07.043
1ZLR,GOL,GLYCEROL,C(C(CO)O)O,2.5,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZLR,10.1016/j.bmcl.2006.07.043
1ZMJ,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.0,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZMJ,10.1016/j.bmcl.2006.07.043
1ZMJ,HDB,"(R)-1-(4-(4-(HYDROXYMETHYL)-1,3,2-DIOXABOROLAN-2-YL)BENZYL)GUANIDINE",[H]/N=C(/N)\NCc1ccc(cc1)B2OC[C@H](O2)CO,2.0,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZMJ,10.1016/j.bmcl.2006.07.043
1ZMJ,TRS,"2-AMINO-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",C(C(CO)(CO)[NH3+])O,2.0,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZMJ,10.1016/j.bmcl.2006.07.043
1ZML,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZML,10.1016/j.bmcl.2006.07.043
1ZML,BCT,BICARBONATE ION,C(=O)(O)[O-],2.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZML,10.1016/j.bmcl.2006.07.043
1ZML,412,"(R)-1-(4-(4-(HYDROXYMETHYL)-1,3,2-DIOXABOROLAN-2-YL)PHENETHYL)GUANIDINE",[H]/N=C(\N)/NCCc1ccc(cc1)B2OC[C@H](O2)CO,2.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZML,10.1016/j.bmcl.2006.07.043
1ZMN,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.05,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZMN,10.1016/j.bmcl.2006.07.043
1ZMN,427,"(R)-1-(4-(4-(HYDROXYMETHYL)-1,3,2-DIOXABOROLAN-2-YL)PHENYL)GUANIDINE",[H]/N=C(\N)/Nc1ccc(cc1)B2OC[C@H](O2)CO,2.05,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZMN,10.1016/j.bmcl.2006.07.043
1ZOM,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZOM,10.1021/jm060978s
1ZOM,339,(S)-2-(3-((R)-1-(4-BROMOPHENYL)ETHYL)UREIDO)-N-((S)-1-((S)-5-GUANIDINO-1-OXO-1-(THIAZOL-2-YL)PENTAN-2-YLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-5-UREIDOPENTANAMIDE,CC(C)[C@@H](C(=O)N[C@@H](CCCNC(N)N)C(=O)c1nccs1)NC(=O)[C@H](CCCNC(=O)N)NC(=O)N[C@H](C)c2ccc(cc2)Br,2.25,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZOM,10.1021/jm060978s
1ZPB,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.1,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZPB,10.1016/j.bmcl.2006.02.052
1ZPB,995,4-METHYL-PENTANOIC ACID {1-[4-GUANIDINO-1-(THIAZOLE-2-CARBONYL)-BUTYLCARBAMOYL]-2-METHYL-PROPYL}-AMIDE,CC(C)CCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)N)C(=O)c1nccs1,2.1,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZPB,10.1016/j.bmcl.2006.02.052
1ZPC,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.6,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZPC,10.1016/j.bmcl.2006.02.052
1ZPC,716,2-[2-(3-CHLORO-PHENYL)-2-HYDROXY-ACETYLAMINO]-N-[4-GUANIDINO-1-(THIAZOLE-2-CARBONYL)-BUTYL]-3-METHYL-BUTYRAMIDE,[H]/N=C(/N)\NCCC[C@@H](C(=O)c1nccs1)NC(=O)[C@H](C(C)C)NC(=O)C(=O)c2cccc(c2)Cl,2.6,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZPC,10.1016/j.bmcl.2006.02.052
1ZPZ,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.5,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZPZ,
1ZPZ,BUK,"N~2~-({[(1R)-1-(4-BROMOPHENYL)ETHYL]AMINO}CARBONYL)ASPARAGINYL-N~1~-{4-{[AMINO(IMINO)METHYL]AMINO}-1-[2,3-DIHYDRO-1,3-THIAZOL-2-YL(HYDROXY)METHYL]BUTYL}VALINAMIDE",[H]/N=C(/N)\NCCC[C@@H]([C@@H](C1NC=CS1)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)N[C@H](C)c2ccc(cc2)Br,2.5,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZPZ,
1ZRK,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.3,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZRK,
1ZRK,367,3-HYDROXYPROPYL 3-[({7-[AMINO(IMINO)METHYL]-1-NAPHTHYL}AMINO)CARBONYL]BENZENESULFONATE,[H]/N=C(/c1ccc2cccc(c2c1)NC(=O)c3cccc(c3)S(=O)(=O)OCCCO)\N,2.3,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZRK,
1ZSJ,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],1.9,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZSJ,
1ZSJ,BCT,BICARBONATE ION,C(=O)(O)[O-],1.9,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZSJ,
1ZSJ,709,N-(7-CARBAMIMIDOYL-NAPHTHALEN-1-YL)-3-HYDROXY-2-METHYL-BENZAMIDE,[H]/N=C(\c1ccc2cccc(c2c1)NC(=O)c3cccc(c3C)O)/N,1.9,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZSJ,
1ZSK,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],1.9,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZSK,
1ZSK,BCT,BICARBONATE ION,C(=O)(O)[O-],1.9,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZSK,
1ZSK,421,6-CARBAMIMIDOYL-4-(3-HYDROXY-2-METHYL-BENZOYLAMINO)-NAPHTHALENE-2-CARBOXYLIC ACID METHYL ESTER,[H]/N=C(\c1ccc2cc(cc(c2c1)NC(=O)c3cccc(c3C)O)C(=O)OC)/N,1.9,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZSK,
1ZSL,624,"2-(2-(3,4-DICHLOROPHENYL)-5-(ISOPROPYLAMINO)-6-OXOPYRIMIDIN-1(6H)-YL)-N-((S)-1-OXO-1-(THIAZOL-2-YL)-5-GUANIDINOPENTAN-2-YL)ACETAMIDE",[H]/N=C(/N)\NCCC[C@@H](C(=O)c1nccs1)NC(=O)CN2C(=NC=C(C2=O)NC(C)C)c3ccc(c(c3)Cl)Cl,2.05,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZSL,
1ZTJ,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.05,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZTJ,
1ZTJ,BCT,BICARBONATE ION,C(=O)(O)[O-],2.05,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZTJ,
1ZTJ,632,2-(5-BENZYLAMINO-2-METHYLSULFANYL-6-OXO-6H-PYRIMIDIN-1-YL)-N-[4-GUANIDINO-1-(THIAZOLE-2-CARBONYL)-BUTYL]-ACETAMIDE,[H]/N=C(/N)\NCCC[C@@H](C(=O)c1nccs1)NC(=O)CN2C(=O)C(=CN=C2SC)NCc3ccccc3,2.05,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZTJ,
1ZTK,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.5,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZTK,
1ZTK,62A,2-(5-AMINO-6-OXO-2-M-TOLYL-6H-PYRIMIDIN-1-YL)-N-[4-GUANIDINO-1-(THIAZOLE-2-CARBONYL)-BUTYL]-ACETAMIDE,[H]/N=C(/N)\NCCC[C@@H](C(=O)c1nccs1)NC(=O)CN2C(=NC=C(C2=O)N)c3cccc(c3)C,2.5,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZTK,
1ZTL,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.6,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZTL,
1ZTL,737,N-[4-GUANIDINO-1-(THIAZOLE-2-CARBONYL)-BUTYL]-2-{6-OXO-5-[(QUINOLIN-8-YLMETHYL)-AMINO]-2-M-TOLYL-6H-PYRIMIDIN-1-YL}-ACETAMIDE,[H]/N=C(/N)\NCCC[C@@H](C(=O)c1nccs1)NC(=O)CN2C(=NC=C(C2=O)NCc3cccc4c3nccc4)c5cccc(c5)C,2.6,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/1ZTL,
2FDA,BCT,BICARBONATE ION,C(=O)(O)[O-],2.0,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/2FDA,10.1016/j.bmcl.2006.02.052
2FDA,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.0,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/2FDA,10.1016/j.bmcl.2006.02.052
2FDA,682,"N~2~-(AMINOCARBONYL)-N~1~-{4-{[AMINO(IMINO)METHYL]AMINO}-1-[HYDROXY(1,3-THIAZOL-2-YL)METHYL]BUTYL}VALINAMIDE",[H]/N=C(\N)/NCCC[C@@H]([C@@H](c1nccs1)O)NC(=O)[C@H](C(C)C)NC(=O)N,2.0,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/2FDA,10.1016/j.bmcl.2006.02.052
3BG8,G0R,N-(4-carbamimidamidobutyl)ethanamide,[H]/N=C(/N)\NCCCCNC(=O)C,1.6,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/3BG8,10.1021/jm800314b
3BG8,BEN,BENZAMIDINE,[H]/N=C(\c1ccccc1)/N,1.6,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/3BG8,10.1021/jm800314b
3BG8,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],1.6,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/3BG8,10.1021/jm800314b
3SOR,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1.8,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/3SOR,10.1107/S1744309112009037
3SOR,O58,{4-[(N-{3-[5-chloro-2-(1H-tetrazol-1-yl)phenyl]propanoyl}-L-phenylalanyl)amino]phenyl}acetic acid,c1ccc(cc1)C[C@@H](C(=O)Nc2ccc(cc2)CC(=O)O)NC(=O)CCc3cc(ccc3n4cnnn4)Cl,1.8,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/3SOR,10.1107/S1744309112009037
3SOS,CIT,CITRIC ACID,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2.58,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/3SOS,10.1107/S1744309112009037
3SOS,TRS,"2-AMINO-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",C(C(CO)(CO)[NH3+])O,2.58,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/3SOS,10.1107/S1744309112009037
3SOS,O61,"N-[(2S)-1-({2-[5-chloro-2-(1H-tetrazol-1-yl)phenyl]ethyl}amino)-1-oxo-3-phenylpropan-2-yl]-3-oxo-3,4-dihydro-2H-1,4-benzothiazine-7-carboxamide",c1ccc(cc1)C[C@@H](C(=O)NCCc2cc(ccc2n3cnnn3)Cl)NC(=O)c4ccc5c(c4)SCC(=O)N5,2.58,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=peptide-like,https://www.rcsb.org/structure/3SOS,10.1107/S1744309112009037
4CR5,0TU,6-chloroquinolin-2(1H)-one,c1cc2c(cc1Cl)C=CC(=O)N2,2.0,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/4CR5,10.1371/JOURNAL.PONE.0113705
4CR5,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],2.0,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/4CR5,10.1371/JOURNAL.PONE.0113705
4CR9,OTW,"4-methylquinoline-2,6-diamine",Cc1cc(nc2c1cc(cc2)N)N,1.7,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/4CR9,10.1371/JOURNAL.PONE.0113705
4CR9,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],1.7,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/4CR9,10.1371/JOURNAL.PONE.0113705
4CRA,GOL,GLYCEROL,C(C(CO)O)O,1.8,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/4CRA,10.1371/JOURNAL.PONE.0113705
4CRA,XJ8,N-[(1S)-2-[(2-amino-5-quinolyl)methylamino]-1-benzyl-2-oxo-ethyl]-4-hydroxy-2-oxo-1H-quinoline-6-carboxamide,c1ccc(cc1)C[C@@H](C(=O)NCc2cccc3c2ccc(n3)N)NC(=O)c4ccc5c(c4)C(=CC(=O)N5)O,1.8,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/4CRA,10.1371/JOURNAL.PONE.0113705
4CRA,SO4,SULFATE ION,[O-]S(=O)(=O)[O-],1.8,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/4CRA,10.1371/JOURNAL.PONE.0113705
4CRB,GOL,GLYCEROL,C(C(CO)O)O,1.85,Homo sapiens; inferred from CHEMBL2820/P03951 cross-reference,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,needs_verification,RCSB metadata only; binding-site contacts need structure interaction extraction; chem_comp_type=non-polymer,https://www.rcsb.org/structure/4CRB,10.1371/JOURNAL.PONE.0113705
