SMILES,SMILES_state,Input_SMILES,Tanimoto,NLL
C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2cnn(C)c2NC1=O,1,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1=O,0.8787878787878788,6.63
CC1CCCC(n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C2CC2)NC1=O,1,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1=O,0.8676470588235294,6.8
C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C2CC2)NC1=O,1,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1=O,0.8676470588235294,6.94
C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2CCO)NC1=O,1,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1=O,0.8676470588235294,6.97
CC1CCCC(n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1O,1,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1=O,0.837037037037037,7.08
C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C(F)F)NC1=O,1,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1=O,0.8740740740740741,7.16
C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)N(C)C1=O,1,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1=O,0.8382352941176471,7.97
C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2CC(=O)O)NC1=O,1,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1=O,0.855072463768116,8.35
C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2CC(=O)N2CCCC2)NC1=O,1,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(C(F)(F)F)nn3)cc2=O)c2ccnc(c2)-c2c(cnn2C)NC1=O,0.7814569536423841,11.05
O=C(O)c1ccc(NC(=O)[C@H](CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1.0,3.95
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1.0,4.11
O=C(O)c1ccc(NC(=O)C(CC2CC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.9509803921568627,4.39
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8584905660377359,4.81
O=C(O)c1ccc(NC(=O)[C@@H](CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1.0,5.05
Cc1ccc(Cl)c(F)c1-c1ccc(C(CC2CCC2)C(=O)Nc2ccc(C(=O)O)c(F)c2)[n+]([O-])c1,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8411214953271028,5.42
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1Cl,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8878504672897196,5.43
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2O)cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8878504672897196,5.59
O=C(O)c1ccc(NC(=O)C(CC2CCCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.9433962264150944,5.68
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(Cl)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8411214953271028,5.69
Cc1cc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])ccc1C(=O)O,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8878504672897196,5.7
O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.9509803921568627,5.72
COC(=O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8807339449541285,5.96
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(F)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8878504672897196,6.01
O=C(O)c1ccc(NC(=O)[C@H](CC2CCC2)c2ccc(-c3c(F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8584905660377359,6.04
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)cn2)cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8018018018018018,6.06
O=C(O)c1ccc(NC(=O)C(CC2CC2)c2ccc(-c3c(F)ccc(Cl)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8130841121495327,6.12
O=C(O)c1cc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])ccc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.9238095238095239,6.15
Cc1ccc(C(F)F)c(-c2ccc(C(CC3CCC3)C(=O)Nc3ccc(C(=O)O)c(F)c3)[n+]([O-])c2)c1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8878504672897196,6.17
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(Cl)ccc(C(F)F)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.9238095238095239,6.17
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(F)ccc(C(F)F)c3F)c[n+]2[O-])cc1F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8532110091743119,6.19
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])c(F)c1,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8198198198198198,6.48
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1C(F)(F)F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8495575221238938,6.61
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1OC(F)F,1,O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3c(C(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1F,0.8421052631578947,7.19
COC(=O)Nc1ccc2c(c1)NC(=O)CCCC[C@H](c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1.0,4.17
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1.0,4.21
COC(=O)Nc1ccc2c(c1)NC(=O)CCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.9609375,4.31
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.9769230769230769,4.73
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)cn1)c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8394160583941606,4.84
COC(=O)Nc1ccc2c(c1)NC(=O)CCCC[C@@H](c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1.0,4.91
COC(=O)Nc1ccc2c(c1)NC(=O)CCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.9224806201550387,5.07
O=C(O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.9015151515151515,5.22
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1O)c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.9097744360902256,5.38
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.9548872180451128,5.67
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3N3C=NNN3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8142857142857143,5.78
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8540145985401459,5.84
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)cc1)c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8394160583941606,5.89
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)cn1)c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8214285714285714,5.91
COC(=O)Nc1ccc2c(c1)NCCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8721804511278195,5.97
COC(=O)Nc1ccc2c(c1)NC(=O)CCC[C@H](c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.9609375,5.99
COC(=O)Nc1ccc2c(c1)NCCCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8529411764705882,6.06
COC(=O)Nc1ccc2c(c1)NC(=O)CCCC[C@H](c1ccc(-c3cc(Cl)ccc3-n3cnnn3)cn1)c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8394160583941606,6.17
COC(=O)Nc1ccc2c(c1)NC(=O)CCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)cn1)c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8043478260869565,6.19
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(C)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.9097744360902256,6.21
COC(=O)Nc1ccc2c(c1)-c1cccc(c1)C(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])CCCCC(=O)N2,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.9389312977099237,6.29
COC(=O)Nc1ccc2c(c1)N(C)C(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.841726618705036,6.32
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1OC)c1cccc-2c1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8897058823529411,6.41
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.8357142857142857,6.84
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cc-2ccc1F,1,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(c1ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]1[O-])c1cccc-2c1,0.855072463768116,7.11
COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCCC(n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1.0,3.13
COC(=O)Nc1ccc2c(c1)NC(=O)[C@@H](C)CCC[C@@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1.0,3.8
COC(=O)Nc1ccc2c(c1)NC(=O)[C@@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1.0,4.62
C[C@@H]1CCC[C@H](n2ccc(-c3c(F)ccc(Cl)c3F)cc2=O)c2cc(ccn2)-c2ccc(NC(=O)O)cc2NC1=O,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.8943089430894309,4.69
COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1.0,4.75
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCCC(n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1.0,4.93
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1.0,5.21
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1.0,5.26
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3cccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.84251968503937,5.46
CC1CCCC(n2ccc(-c3c(F)ccc(Cl)c3F)cc2=O)c2cc(ccn2)-c2ccc(NC(=O)O)cc2NC1=O,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.8943089430894309,5.52
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(C)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.9032258064516129,5.71
COC(=O)Nc1ccc2c(c1)NC(=O)[C@@H](C)CCCC(n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1.0,5.73
COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.84251968503937,5.75
COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCCC(n1ccc(-c3cccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.84251968503937,5.81
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(F)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.9032258064516129,5.95
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)nc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.84375,6.03
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(C)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.9032258064516129,6.05
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.9416666666666667,6.1
C[C@@H]1CCC[C@H](n2ccc(-c3c(F)ccc(Cl)c3F)cc2=O)c2cc(ccn2)-c2ccc(N)cc2NC1=O,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.8145161290322581,6.2
COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCCC(n1ccc(-c3c(F)ccc(Cl)c3F)nc1=O)c1cc-2ccn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.84375,6.3
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2cnn1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.8582677165354331,6.87
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1ncc-2[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.7923076923076923,6.97
COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCCC(n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1nccc-2n1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](n1ccc(-c3c(F)ccc(Cl)c3F)cc1=O)c1cc-2ccn1,0.8294573643410853,7.0
